Survey,Date,Count,Value,Site,Station,Month,Analyte
CEMP,3/21/2024,96,8.32,RVB,D24A,3,Turbidity
CEMP,3/22/2024,96,8.08,RVB,D24A,3,Turbidity
CEMP,3/23/2024,96,8.49,RVB,D24A,3,Turbidity
CEMP,3/24/2024,96,8.82,RVB,D24A,3,Turbidity
CEMP,3/25/2024,96,9.39,RVB,D24A,3,Turbidity
CEMP,3/26/2024,96,8.95,RVB,D24A,3,Turbidity
CEMP,3/27/2024,96,9.27,RVB,D24A,3,Turbidity
CEMP,3/28/2024,96,10.9,RVB,D24A,3,Turbidity
CEMP,3/29/2024,96,10.22,RVB,D24A,3,Turbidity
CEMP,3/30/2024,96,8.13,RVB,D24A,3,Turbidity
CEMP,3/31/2024,96,7.79,RVB,D24A,3,Turbidity
CEMP,4/1/2024,96,26.65,RVB,D24A,4,Turbidity
CEMP,4/2/2024,96,20.16,RVB,D24A,4,Turbidity
CEMP,4/3/2024,96,16.14,RVB,D24A,4,Turbidity
CEMP,4/4/2024,96,13.83,RVB,D24A,4,Turbidity
CEMP,4/5/2024,96,11.33,RVB,D24A,4,Turbidity
CEMP,4/6/2024,96,10.79,RVB,D24A,4,Turbidity
CEMP,4/7/2024,96,10.21,RVB,D24A,4,Turbidity
CEMP,4/8/2024,96,10.01,RVB,D24A,4,Turbidity
CEMP,4/9/2024,96,9.36,RVB,D24A,4,Turbidity
CEMP,4/10/2024,96,8.95,RVB,D24A,4,Turbidity
CEMP,4/11/2024,96,8.42,RVB,D24A,4,Turbidity
CEMP,4/12/2024,96,7.93,RVB,D24A,4,Turbidity
CEMP,4/13/2024,96,7.49,RVB,D24A,4,Turbidity
CEMP,4/14/2024,96,6.52,RVB,D24A,4,Turbidity
CEMP,4/15/2024,96,5.28,RVB,D24A,4,Turbidity
CEMP,4/16/2024,96,4.36,RVB,D24A,4,Turbidity
CEMP,4/17/2024,96,4.53,RVB,D24A,4,Turbidity
CEMP,4/18/2024,96,5.34,RVB,D24A,4,Turbidity
CEMP,4/19/2024,96,6.52,RVB,D24A,4,Turbidity
CEMP,4/20/2024,96,6.92,RVB,D24A,4,Turbidity
CEMP,4/21/2024,96,6.28,RVB,D24A,4,Turbidity
CEMP,4/22/2024,96,5.62,RVB,D24A,4,Turbidity
CEMP,4/23/2024,96,6.04,RVB,D24A,4,Turbidity
CEMP,4/24/2024,96,5.57,RVB,D24A,4,Turbidity
CEMP,4/25/2024,96,5.31,RVB,D24A,4,Turbidity
CEMP,4/26/2024,96,5.67,RVB,D24A,4,Turbidity
CEMP,4/27/2024,96,5.27,RVB,D24A,4,Turbidity
CEMP,4/28/2024,96,5.03,RVB,D24A,4,Turbidity
CEMP,4/29/2024,96,4.79,RVB,D24A,4,Turbidity
CEMP,4/30/2024,96,4.58,RVB,D24A,4,Turbidity
CEMP,5/1/2024,96,6.13,RVB,D24A,5,Turbidity
CEMP,5/2/2024,96,6.77,RVB,D24A,5,Turbidity
CEMP,5/3/2024,96,6.72,RVB,D24A,5,Turbidity
CEMP,5/4/2024,96,7.35,RVB,D24A,5,Turbidity
CEMP,5/5/2024,96,7.13,RVB,D24A,5,Turbidity
CEMP,5/6/2024,96,6.9,RVB,D24A,5,Turbidity
CEMP,5/7/2024,96,6.94,RVB,D24A,5,Turbidity
CEMP,5/8/2024,96,8.19,RVB,D24A,5,Turbidity
CEMP,5/9/2024,96,8.3,RVB,D24A,5,Turbidity
CEMP,5/10/2024,96,7.25,RVB,D24A,5,Turbidity
CEMP,5/11/2024,96,6.62,RVB,D24A,5,Turbidity
CEMP,5/12/2024,96,5.6,RVB,D24A,5,Turbidity
CEMP,5/13/2024,96,4.83,RVB,D24A,5,Turbidity
CEMP,5/14/2024,96,4.73,RVB,D24A,5,Turbidity
CEMP,5/15/2024,96,4.94,RVB,D24A,5,Turbidity
CEMP,5/16/2024,96,5.98,RVB,D24A,5,Turbidity
CEMP,5/17/2024,96,5.71,RVB,D24A,5,Turbidity
CEMP,5/18/2024,96,5.59,RVB,D24A,5,Turbidity
CEMP,5/19/2024,96,5.62,RVB,D24A,5,Turbidity
CEMP,5/20/2024,96,5.43,RVB,D24A,5,Turbidity
CEMP,5/21/2024,95,5.39,RVB,D24A,5,Turbidity
CEMP,5/22/2024,96,5.14,RVB,D24A,5,Turbidity
CEMP,5/23/2024,96,5,RVB,D24A,5,Turbidity
CEMP,5/24/2024,96,5.14,RVB,D24A,5,Turbidity
CEMP,5/25/2024,96,5.32,RVB,D24A,5,Turbidity
CEMP,5/26/2024,96,5.48,RVB,D24A,5,Turbidity
CEMP,5/27/2024,96,5.5,RVB,D24A,5,Turbidity
CEMP,5/28/2024,96,5.8,RVB,D24A,5,Turbidity
CEMP,5/29/2024,96,6.11,RVB,D24A,5,Turbidity
CEMP,5/30/2024,96,5.9,RVB,D24A,5,Turbidity
CEMP,5/31/2024,96,5.54,RVB,D24A,5,Turbidity
CEMP,6/1/2024,96,5.65,RVB,D24A,6,Turbidity
CEMP,6/2/2024,96,6.44,RVB,D24A,6,Turbidity
CEMP,6/3/2024,96,7.34,RVB,D24A,6,Turbidity
CEMP,6/4/2024,96,7.04,RVB,D24A,6,Turbidity
CEMP,6/5/2024,96,6.49,RVB,D24A,6,Turbidity
CEMP,6/6/2024,96,5.93,RVB,D24A,6,Turbidity
CEMP,6/7/2024,96,5.85,RVB,D24A,6,Turbidity
CEMP,6/8/2024,96,6.22,RVB,D24A,6,Turbidity
CEMP,6/9/2024,96,5.89,RVB,D24A,6,Turbidity
CEMP,6/10/2024,96,5.47,RVB,D24A,6,Turbidity
CEMP,6/11/2024,96,5.47,RVB,D24A,6,Turbidity
CEMP,6/12/2024,96,5.31,RVB,D24A,6,Turbidity
CEMP,6/13/2024,96,5.38,RVB,D24A,6,Turbidity
CEMP,6/14/2024,96,5.61,RVB,D24A,6,Turbidity
CEMP,6/15/2024,96,5.86,RVB,D24A,6,Turbidity
CEMP,6/16/2024,96,6,RVB,D24A,6,Turbidity
CEMP,6/17/2024,96,6.43,RVB,D24A,6,Turbidity
CEMP,6/18/2024,96,6.61,RVB,D24A,6,Turbidity
CEMP,6/19/2024,96,6.63,RVB,D24A,6,Turbidity
CEMP,6/20/2024,96,6.75,RVB,D24A,6,Turbidity
CEMP,6/21/2024,96,7.09,RVB,D24A,6,Turbidity
CEMP,6/22/2024,96,6.78,RVB,D24A,6,Turbidity
CEMP,6/23/2024,96,6.07,RVB,D24A,6,Turbidity
CEMP,6/24/2024,96,5.49,RVB,D24A,6,Turbidity
CEMP,6/25/2024,96,5.59,RVB,D24A,6,Turbidity
CEMP,6/26/2024,96,6.05,RVB,D24A,6,Turbidity
CEMP,6/27/2024,96,6.02,RVB,D24A,6,Turbidity
CEMP,6/28/2024,96,5.64,RVB,D24A,6,Turbidity
CEMP,6/29/2024,96,5.81,RVB,D24A,6,Turbidity
CEMP,6/30/2024,96,5.84,RVB,D24A,6,Turbidity
CEMP,7/1/2024,96,5.79,RVB,D24A,7,Turbidity
CEMP,7/2/2024,96,5.68,RVB,D24A,7,Turbidity
CEMP,7/3/2024,96,5.78,RVB,D24A,7,Turbidity
CEMP,7/4/2024,96,6.37,RVB,D24A,7,Turbidity
CEMP,7/5/2024,96,5.92,RVB,D24A,7,Turbidity
CEMP,7/6/2024,96,5.59,RVB,D24A,7,Turbidity
CEMP,7/7/2024,96,5.17,RVB,D24A,7,Turbidity
CEMP,7/8/2024,96,5.23,RVB,D24A,7,Turbidity
CEMP,7/9/2024,96,4.96,RVB,D24A,7,Turbidity
CEMP,7/10/2024,95,4.67,RVB,D24A,7,Turbidity
CEMP,7/11/2024,96,4.53,RVB,D24A,7,Turbidity
CEMP,7/12/2024,96,4.37,RVB,D24A,7,Turbidity
CEMP,7/13/2024,96,4.56,RVB,D24A,7,Turbidity
CEMP,7/14/2024,96,4.62,RVB,D24A,7,Turbidity
CEMP,7/15/2024,96,5.14,RVB,D24A,7,Turbidity
CEMP,7/16/2024,96,5.48,RVB,D24A,7,Turbidity
CEMP,7/17/2024,96,5.52,RVB,D24A,7,Turbidity
CEMP,7/18/2024,96,5.09,RVB,D24A,7,Turbidity
CEMP,7/19/2024,96,4.82,RVB,D24A,7,Turbidity
CEMP,7/20/2024,96,4.78,RVB,D24A,7,Turbidity
CEMP,7/21/2024,96,5.32,RVB,D24A,7,Turbidity
CEMP,7/22/2024,96,5.01,RVB,D24A,7,Turbidity
CEMP,7/23/2024,96,4.73,RVB,D24A,7,Turbidity
CEMP,7/24/2024,96,4.73,RVB,D24A,7,Turbidity
CEMP,7/25/2024,96,4.83,RVB,D24A,7,Turbidity
CEMP,7/26/2024,96,5.39,RVB,D24A,7,Turbidity
CEMP,7/27/2024,96,5.6,RVB,D24A,7,Turbidity
CEMP,7/28/2024,96,5.42,RVB,D24A,7,Turbidity
CEMP,7/29/2024,96,4.96,RVB,D24A,7,Turbidity
CEMP,7/30/2024,96,4.54,RVB,D24A,7,Turbidity
CEMP,7/31/2024,96,3.9,RVB,D24A,7,Turbidity
CEMP,8/1/2024,96,3.8,RVB,D24A,8,Turbidity
CEMP,8/2/2024,96,3.73,RVB,D24A,8,Turbidity
CEMP,8/3/2024,96,4.02,RVB,D24A,8,Turbidity
CEMP,8/4/2024,96,4.27,RVB,D24A,8,Turbidity
CEMP,8/5/2024,96,4.16,RVB,D24A,8,Turbidity
CEMP,8/6/2024,96,3.4,RVB,D24A,8,Turbidity
CEMP,8/7/2024,95,3.52,RVB,D24A,8,Turbidity
CEMP,8/8/2024,96,3.75,RVB,D24A,8,Turbidity
CEMP,8/9/2024,96,3.86,RVB,D24A,8,Turbidity
CEMP,8/10/2024,96,3.4,RVB,D24A,8,Turbidity
CEMP,8/11/2024,96,3.09,RVB,D24A,8,Turbidity
CEMP,8/12/2024,96,3.11,RVB,D24A,8,Turbidity
CEMP,8/13/2024,96,2.92,RVB,D24A,8,Turbidity
CEMP,8/14/2024,96,3.37,RVB,D24A,8,Turbidity
CEMP,8/15/2024,96,3.31,RVB,D24A,8,Turbidity
CEMP,8/16/2024,95,3.42,RVB,D24A,8,Turbidity
CEMP,8/17/2024,96,3.87,RVB,D24A,8,Turbidity
CEMP,8/18/2024,96,4.21,RVB,D24A,8,Turbidity
CEMP,8/19/2024,96,3.9,RVB,D24A,8,Turbidity
CEMP,8/20/2024,96,4.24,RVB,D24A,8,Turbidity
CEMP,8/21/2024,96,4.4,RVB,D24A,8,Turbidity
CEMP,8/22/2024,96,4.56,RVB,D24A,8,Turbidity
CEMP,8/23/2024,96,4.47,RVB,D24A,8,Turbidity
CEMP,8/24/2024,96,4.25,RVB,D24A,8,Turbidity
CEMP,8/25/2024,96,4.1,RVB,D24A,8,Turbidity
CEMP,8/26/2024,96,3.68,RVB,D24A,8,Turbidity
CEMP,8/27/2024,96,2.98,RVB,D24A,8,Turbidity
CEMP,8/28/2024,96,2.65,RVB,D24A,8,Turbidity
CEMP,8/29/2024,96,2.98,RVB,D24A,8,Turbidity
CEMP,8/30/2024,96,3.61,RVB,D24A,8,Turbidity
CEMP,8/31/2024,96,3.68,RVB,D24A,8,Turbidity
CEMP,9/1/2024,96,4.02,RVB,D24A,9,Turbidity
CEMP,9/2/2024,96,3.92,RVB,D24A,9,Turbidity
CEMP,9/3/2024,96,3.68,RVB,D24A,9,Turbidity
CEMP,9/4/2024,96,3.66,RVB,D24A,9,Turbidity
CEMP,9/5/2024,96,3.49,RVB,D24A,9,Turbidity
CEMP,9/6/2024,96,3.4,RVB,D24A,9,Turbidity
CEMP,9/7/2024,96,3,RVB,D24A,9,Turbidity
CEMP,9/8/2024,96,2.61,RVB,D24A,9,Turbidity
CEMP,9/9/2024,96,2.52,RVB,D24A,9,Turbidity
CEMP,9/10/2024,96,3.19,RVB,D24A,9,Turbidity
CEMP,9/11/2024,96,2.89,RVB,D24A,9,Turbidity
CEMP,9/12/2024,96,2.96,RVB,D24A,9,Turbidity
CEMP,9/13/2024,96,3,RVB,D24A,9,Turbidity
CEMP,9/14/2024,96,3.22,RVB,D24A,9,Turbidity
CEMP,9/15/2024,96,4.17,RVB,D24A,9,Turbidity
CEMP,9/16/2024,96,4.15,RVB,D24A,9,Turbidity
CEMP,9/17/2024,96,4.52,RVB,D24A,9,Turbidity
CEMP,9/18/2024,96,4.34,RVB,D24A,9,Turbidity
CEMP,9/19/2024,96,4.35,RVB,D24A,9,Turbidity
CEMP,9/20/2024,96,4.18,RVB,D24A,9,Turbidity
CEMP,9/21/2024,96,3.62,RVB,D24A,9,Turbidity
CEMP,9/22/2024,96,3.65,RVB,D24A,9,Turbidity
CEMP,9/23/2024,96,2.96,RVB,D24A,9,Turbidity
CEMP,9/24/2024,96,2.72,RVB,D24A,9,Turbidity
CEMP,9/25/2024,96,3.23,RVB,D24A,9,Turbidity
CEMP,9/26/2024,96,3.14,RVB,D24A,9,Turbidity
CEMP,9/27/2024,96,3.17,RVB,D24A,9,Turbidity
CEMP,9/28/2024,96,3.5,RVB,D24A,9,Turbidity
CEMP,9/29/2024,96,3.63,RVB,D24A,9,Turbidity
CEMP,9/30/2024,96,3.37,RVB,D24A,9,Turbidity
CEMP,10/1/2023,96,18.74,RVB,D24A,10,WaterTemperature
CEMP,10/2/2023,96,18.63,RVB,D24A,10,WaterTemperature
CEMP,10/3/2023,96,18.51,RVB,D24A,10,WaterTemperature
CEMP,10/4/2023,96,18.5,RVB,D24A,10,WaterTemperature
CEMP,10/5/2023,95,18.63,RVB,D24A,10,WaterTemperature
CEMP,10/6/2023,96,18.92,RVB,D24A,10,WaterTemperature
CEMP,10/7/2023,96,19.28,RVB,D24A,10,WaterTemperature
CEMP,10/8/2023,96,19.56,RVB,D24A,10,WaterTemperature
CEMP,10/9/2023,96,19.4,RVB,D24A,10,WaterTemperature
CEMP,10/10/2023,96,19.27,RVB,D24A,10,WaterTemperature
CEMP,10/11/2023,96,19.08,RVB,D24A,10,WaterTemperature
CEMP,10/12/2023,96,18.87,RVB,D24A,10,WaterTemperature
CEMP,10/13/2023,96,18.71,RVB,D24A,10,WaterTemperature
CEMP,10/14/2023,96,18.59,RVB,D24A,10,WaterTemperature
CEMP,10/15/2023,96,18.58,RVB,D24A,10,WaterTemperature
CEMP,10/16/2023,96,18.5,RVB,D24A,10,WaterTemperature
CEMP,10/17/2023,96,18.47,RVB,D24A,10,WaterTemperature
CEMP,10/18/2023,96,18.49,RVB,D24A,10,WaterTemperature
CEMP,10/19/2023,96,18.57,RVB,D24A,10,WaterTemperature
CEMP,10/20/2023,96,18.57,RVB,D24A,10,WaterTemperature
CEMP,10/21/2023,96,18.31,RVB,D24A,10,WaterTemperature
CEMP,10/22/2023,96,18.15,RVB,D24A,10,WaterTemperature
CEMP,10/23/2023,96,18.11,RVB,D24A,10,WaterTemperature
CEMP,10/24/2023,96,18.13,RVB,D24A,10,WaterTemperature
CEMP,10/25/2023,96,17.92,RVB,D24A,10,WaterTemperature
CEMP,10/26/2023,96,17.44,RVB,D24A,10,WaterTemperature
CEMP,10/27/2023,96,16.99,RVB,D24A,10,WaterTemperature
CEMP,10/28/2023,96,16.61,RVB,D24A,10,WaterTemperature
CEMP,10/29/2023,96,15.93,RVB,D24A,10,WaterTemperature
CEMP,10/30/2023,96,15.58,RVB,D24A,10,WaterTemperature
CEMP,10/31/2023,96,15.27,RVB,D24A,10,WaterTemperature
CEMP,11/1/2023,96,14.96,RVB,D24A,11,WaterTemperature
CEMP,11/2/2023,96,14.74,RVB,D24A,11,WaterTemperature
CEMP,11/3/2023,96,14.7,RVB,D24A,11,WaterTemperature
CEMP,11/4/2023,96,14.81,RVB,D24A,11,WaterTemperature
CEMP,11/5/2023,96,14.95,RVB,D24A,11,WaterTemperature
CEMP,11/6/2023,96,15.12,RVB,D24A,11,WaterTemperature
CEMP,11/7/2023,96,15.15,RVB,D24A,11,WaterTemperature
CEMP,11/8/2023,96,15.03,RVB,D24A,11,WaterTemperature
CEMP,11/9/2023,96,14.89,RVB,D24A,11,WaterTemperature
CEMP,11/10/2023,96,14.82,RVB,D24A,11,WaterTemperature
CEMP,11/11/2023,96,14.81,RVB,D24A,11,WaterTemperature
CEMP,11/12/2023,96,14.81,RVB,D24A,11,WaterTemperature
CEMP,11/13/2023,96,14.86,RVB,D24A,11,WaterTemperature
CEMP,11/14/2023,96,14.87,RVB,D24A,11,WaterTemperature
CEMP,11/15/2023,96,14.71,RVB,D24A,11,WaterTemperature
CEMP,11/16/2023,96,14.57,RVB,D24A,11,WaterTemperature
CEMP,11/17/2023,96,14.48,RVB,D24A,11,WaterTemperature
CEMP,11/18/2023,96,14.5,RVB,D24A,11,WaterTemperature
CEMP,11/19/2023,96,14.25,RVB,D24A,11,WaterTemperature
CEMP,11/20/2023,96,13.85,RVB,D24A,11,WaterTemperature
CEMP,11/21/2023,96,13.6,RVB,D24A,11,WaterTemperature
CEMP,11/22/2023,96,13.45,RVB,D24A,11,WaterTemperature
CEMP,11/23/2023,96,13.42,RVB,D24A,11,WaterTemperature
CEMP,11/24/2023,96,13,RVB,D24A,11,WaterTemperature
CEMP,11/25/2023,96,12.6,RVB,D24A,11,WaterTemperature
CEMP,11/26/2023,96,12.29,RVB,D24A,11,WaterTemperature
CEMP,11/27/2023,96,12.02,RVB,D24A,11,WaterTemperature
CEMP,11/28/2023,96,11.71,RVB,D24A,11,WaterTemperature
CEMP,11/29/2023,96,11.49,RVB,D24A,11,WaterTemperature
CEMP,11/30/2023,96,11.3,RVB,D24A,11,WaterTemperature
CEMP,12/1/2023,96,11.03,RVB,D24A,12,WaterTemperature
CEMP,12/2/2023,96,10.97,RVB,D24A,12,WaterTemperature
CEMP,12/3/2023,96,11,RVB,D24A,12,WaterTemperature
CEMP,12/4/2023,96,11.12,RVB,D24A,12,WaterTemperature
CEMP,12/5/2023,96,11.22,RVB,D24A,12,WaterTemperature
CEMP,12/6/2023,96,11.27,RVB,D24A,12,WaterTemperature
CEMP,12/7/2023,96,11.34,RVB,D24A,12,WaterTemperature
CEMP,12/8/2023,96,11.36,RVB,D24A,12,WaterTemperature
CEMP,12/9/2023,96,11.25,RVB,D24A,12,WaterTemperature
CEMP,12/10/2023,96,11.15,RVB,D24A,12,WaterTemperature
CEMP,12/11/2023,96,11.05,RVB,D24A,12,WaterTemperature
CEMP,12/12/2023,96,11.05,RVB,D24A,12,WaterTemperature
CEMP,12/13/2023,96,10.91,RVB,D24A,12,WaterTemperature
CEMP,12/14/2023,96,10.69,RVB,D24A,12,WaterTemperature
CEMP,12/15/2023,96,10.43,RVB,D24A,12,WaterTemperature
CEMP,12/16/2023,96,10.22,RVB,D24A,12,WaterTemperature
CEMP,12/17/2023,96,10.01,RVB,D24A,12,WaterTemperature
CEMP,12/18/2023,96,9.96,RVB,D24A,12,WaterTemperature
CEMP,12/19/2023,96,10.1,RVB,D24A,12,WaterTemperature
CEMP,12/20/2023,96,10.38,RVB,D24A,12,WaterTemperature
CEMP,12/21/2023,96,10.59,RVB,D24A,12,WaterTemperature
CEMP,12/22/2023,96,10.89,RVB,D24A,12,WaterTemperature
CEMP,12/23/2023,96,11.23,RVB,D24A,12,WaterTemperature
CEMP,12/24/2023,96,11.35,RVB,D24A,12,WaterTemperature
CEMP,12/25/2023,96,11.42,RVB,D24A,12,WaterTemperature
CEMP,12/26/2023,96,11.42,RVB,D24A,12,WaterTemperature
CEMP,12/27/2023,96,11.3,RVB,D24A,12,WaterTemperature
CEMP,12/28/2023,96,11.21,RVB,D24A,12,WaterTemperature
CEMP,12/29/2023,96,11.15,RVB,D24A,12,WaterTemperature
CEMP,12/30/2023,96,11.15,RVB,D24A,12,WaterTemperature
CEMP,12/31/2023,96,11.16,RVB,D24A,12,WaterTemperature
CEMP,1/1/2024,96,11.31,RVB,D24A,1,WaterTemperature
CEMP,1/2/2024,96,11.44,RVB,D24A,1,WaterTemperature
CEMP,1/3/2024,96,11.35,RVB,D24A,1,WaterTemperature
CEMP,1/4/2024,96,11.23,RVB,D24A,1,WaterTemperature
CEMP,1/5/2024,96,11.13,RVB,D24A,1,WaterTemperature
CEMP,1/6/2024,96,10.84,RVB,D24A,1,WaterTemperature
CEMP,1/7/2024,96,10.37,RVB,D24A,1,WaterTemperature
CEMP,1/8/2024,96,10.03,RVB,D24A,1,WaterTemperature
CEMP,1/9/2024,96,9.79,RVB,D24A,1,WaterTemperature
CEMP,1/10/2024,96,9.52,RVB,D24A,1,WaterTemperature
CEMP,1/11/2024,96,9.22,RVB,D24A,1,WaterTemperature
CEMP,1/12/2024,96,8.97,RVB,D24A,1,WaterTemperature
CEMP,1/13/2024,96,8.83,RVB,D24A,1,WaterTemperature
CEMP,1/14/2024,96,8.83,RVB,D24A,1,WaterTemperature
CEMP,1/15/2024,96,8.89,RVB,D24A,1,WaterTemperature
CEMP,1/16/2024,96,9.03,RVB,D24A,1,WaterTemperature
CEMP,1/17/2024,96,9.26,RVB,D24A,1,WaterTemperature
CEMP,1/18/2024,96,9.45,RVB,D24A,1,WaterTemperature
CEMP,1/19/2024,96,9.37,RVB,D24A,1,WaterTemperature
CEMP,1/20/2024,96,9.58,RVB,D24A,1,WaterTemperature
CEMP,1/21/2024,96,10.05,RVB,D24A,1,WaterTemperature
CEMP,1/22/2024,96,10.49,RVB,D24A,1,WaterTemperature
CEMP,1/23/2024,96,10.86,RVB,D24A,1,WaterTemperature
CEMP,1/24/2024,96,11.34,RVB,D24A,1,WaterTemperature
CEMP,1/25/2024,96,11.63,RVB,D24A,1,WaterTemperature
CEMP,1/26/2024,96,11.8,RVB,D24A,1,WaterTemperature
CEMP,1/27/2024,96,11.89,RVB,D24A,1,WaterTemperature
CEMP,1/28/2024,96,12,RVB,D24A,1,WaterTemperature
CEMP,1/29/2024,94,12.13,RVB,D24A,1,WaterTemperature
CEMP,1/30/2024,96,12.33,RVB,D24A,1,WaterTemperature
CEMP,1/31/2024,96,12.48,RVB,D24A,1,WaterTemperature
CEMP,2/1/2024,96,12.58,RVB,D24A,2,WaterTemperature
CEMP,2/2/2024,96,12.83,RVB,D24A,2,WaterTemperature
CEMP,2/3/2024,96,12.52,RVB,D24A,2,WaterTemperature
CEMP,2/4/2024,96,11.83,RVB,D24A,2,WaterTemperature
CEMP,2/5/2024,96,11.58,RVB,D24A,2,WaterTemperature
CEMP,2/6/2024,96,11.32,RVB,D24A,2,WaterTemperature
CEMP,2/7/2024,96,11.17,RVB,D24A,2,WaterTemperature
CEMP,2/8/2024,96,10.99,RVB,D24A,2,WaterTemperature
CEMP,2/9/2024,96,10.56,RVB,D24A,2,WaterTemperature
CEMP,2/10/2024,96,10.24,RVB,D24A,2,WaterTemperature
CEMP,2/11/2024,96,10.07,RVB,D24A,2,WaterTemperature
CEMP,2/12/2024,96,10.12,RVB,D24A,2,WaterTemperature
CEMP,2/13/2024,96,10.37,RVB,D24A,2,WaterTemperature
CEMP,2/14/2024,96,10.74,RVB,D24A,2,WaterTemperature
CEMP,2/15/2024,96,11.06,RVB,D24A,2,WaterTemperature
CEMP,2/16/2024,96,11.29,RVB,D24A,2,WaterTemperature
CEMP,2/17/2024,96,11.26,RVB,D24A,2,WaterTemperature
CEMP,2/18/2024,96,11.46,RVB,D24A,2,WaterTemperature
CEMP,2/19/2024,96,11.66,RVB,D24A,2,WaterTemperature
CEMP,2/20/2024,96,11.95,RVB,D24A,2,WaterTemperature
CEMP,2/21/2024,96,12.13,RVB,D24A,2,WaterTemperature
CEMP,2/22/2024,96,12.39,RVB,D24A,2,WaterTemperature
CEMP,2/23/2024,96,12.68,RVB,D24A,2,WaterTemperature
CEMP,2/24/2024,96,12.76,RVB,D24A,2,WaterTemperature
CEMP,2/25/2024,96,12.83,RVB,D24A,2,WaterTemperature
CEMP,2/26/2024,96,12.95,RVB,D24A,2,WaterTemperature
CEMP,2/27/2024,96,12.8,RVB,D24A,2,WaterTemperature
CEMP,2/28/2024,96,12.53,RVB,D24A,2,WaterTemperature
CEMP,2/29/2024,96,12.49,RVB,D24A,2,WaterTemperature
CEMP,3/1/2024,96,12.24,RVB,D24A,3,WaterTemperature
CEMP,3/2/2024,96,11.79,RVB,D24A,3,WaterTemperature
CEMP,3/3/2024,96,11.28,RVB,D24A,3,WaterTemperature
CEMP,3/4/2024,96,10.85,RVB,D24A,3,WaterTemperature
CEMP,3/5/2024,96,10.61,RVB,D24A,3,WaterTemperature
CEMP,3/6/2024,96,10.65,RVB,D24A,3,WaterTemperature
CEMP,3/7/2024,96,10.95,RVB,D24A,3,WaterTemperature
CEMP,3/8/2024,96,11.37,RVB,D24A,3,WaterTemperature
CEMP,3/9/2024,96,11.75,RVB,D24A,3,WaterTemperature
CEMP,3/10/2024,96,12.09,RVB,D24A,3,WaterTemperature
CEMP,3/11/2024,96,12.37,RVB,D24A,3,WaterTemperature
CEMP,3/12/2024,96,12.59,RVB,D24A,3,WaterTemperature
CEMP,3/13/2024,96,12.63,RVB,D24A,3,WaterTemperature
CEMP,3/14/2024,96,12.46,RVB,D24A,3,WaterTemperature
CEMP,3/15/2024,96,12.18,RVB,D24A,3,WaterTemperature
CEMP,3/16/2024,96,12.31,RVB,D24A,3,WaterTemperature
CEMP,3/17/2024,96,12.83,RVB,D24A,3,WaterTemperature
CEMP,3/18/2024,96,13.41,RVB,D24A,3,WaterTemperature
CEMP,3/19/2024,96,13.97,RVB,D24A,3,WaterTemperature
CEMP,3/20/2024,96,14.36,RVB,D24A,3,WaterTemperature
CEMP,3/21/2024,96,14.71,RVB,D24A,3,WaterTemperature
CEMP,3/22/2024,96,14.96,RVB,D24A,3,WaterTemperature
CEMP,3/23/2024,96,14.73,RVB,D24A,3,WaterTemperature
CEMP,3/24/2024,96,14.53,RVB,D24A,3,WaterTemperature
CEMP,3/25/2024,96,14.36,RVB,D24A,3,WaterTemperature
CEMP,3/26/2024,96,14.13,RVB,D24A,3,WaterTemperature
CEMP,3/27/2024,96,13.88,RVB,D24A,3,WaterTemperature
CEMP,3/28/2024,96,13.64,RVB,D24A,3,WaterTemperature
CEMP,3/29/2024,96,13.35,RVB,D24A,3,WaterTemperature
CEMP,3/30/2024,96,13.12,RVB,D24A,3,WaterTemperature
CEMP,3/31/2024,96,13.07,RVB,D24A,3,WaterTemperature
CEMP,4/1/2024,96,13.06,RVB,D24A,4,WaterTemperature
CEMP,4/2/2024,96,13.47,RVB,D24A,4,WaterTemperature
CEMP,4/3/2024,96,14.02,RVB,D24A,4,WaterTemperature
CEMP,4/4/2024,96,14.06,RVB,D24A,4,WaterTemperature
CEMP,4/5/2024,96,14.04,RVB,D24A,4,WaterTemperature
CEMP,4/6/2024,96,13.97,RVB,D24A,4,WaterTemperature
CEMP,4/7/2024,96,13.71,RVB,D24A,4,WaterTemperature
CEMP,4/8/2024,96,13.68,RVB,D24A,4,WaterTemperature
CEMP,4/9/2024,96,13.9,RVB,D24A,4,WaterTemperature
CEMP,4/10/2024,96,14.34,RVB,D24A,4,WaterTemperature
CEMP,4/11/2024,96,15.03,RVB,D24A,4,WaterTemperature
CEMP,4/12/2024,96,15.54,RVB,D24A,4,WaterTemperature
CEMP,4/13/2024,96,15.63,RVB,D24A,4,WaterTemperature
CEMP,4/14/2024,96,15.31,RVB,D24A,4,WaterTemperature
CEMP,4/15/2024,96,15.27,RVB,D24A,4,WaterTemperature
CEMP,4/16/2024,96,15.33,RVB,D24A,4,WaterTemperature
CEMP,4/17/2024,96,15.61,RVB,D24A,4,WaterTemperature
CEMP,4/18/2024,96,15.72,RVB,D24A,4,WaterTemperature
CEMP,4/19/2024,96,15.8,RVB,D24A,4,WaterTemperature
CEMP,4/20/2024,96,16.31,RVB,D24A,4,WaterTemperature
CEMP,4/21/2024,96,16.99,RVB,D24A,4,WaterTemperature
CEMP,4/22/2024,96,17.64,RVB,D24A,4,WaterTemperature
